tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
Centrifuge	6	0.008315897297000002	0.00030247414482990534	2.891348656741954	0.0017189571890000005	1.0	0.6666666666666666	0.8	4.0	2.0	0.0	6.0	0.6666666666666666	0.04087358353494578	0.022811981316083335	0.09385055840434048
Centrifuge	5	0.008332496847	0.0003009586587727613	2.8658079814688864	0.0016951627870000002	1.0	0.6666666666666666	0.8	4.0	2.0	0.0	6.0	0.6666666666666666	0.04093383907023988	0.022845610570639507	0.09246764372292272
Centrifuge	4	0.005428195208	0.0006826752247328097	2.9516466815862694	0.004572129922	1.0	0.8	0.888888888888889	4.0	1.0	0.0	5.0	0.8	0.02900312089491075	0.01802065222326388	0.296348980574812
Centrifuge	3	0.008502988318	0.00027916028451423745	2.7829193500671723	0.0015315695680000003	1.0	0.8	0.888888888888889	4.0	1.0	0.0	5.0	0.8	0.041573753714579845	0.025831225543645888	0.08277417364578157
Centrifuge	2	0.0036146432629999997	0.0009370339834917621	2.717973646641676	0.006386089633000001	1.0	0.8	0.888888888888889	4.0	1.0	0.0	5.0	0.8	0.020772932497502183	0.012906948653946752	0.4690603719566589
Centrifuge	1	0.00667702838	0.0005101999125040476	3.007497507487743	0.003323270516000001	1.0	0.8	0.888888888888889	4.0	1.0	0.0	5.0	0.8	0.03429829601857133	0.021310729512205213	0.1992723427865271
Centrifuge	9	0.006127311908	0.0005857530531320006	2.9858812751016997	0.0038726880920000005	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.032009018880637424	0.023089626401408405	0.24013227462159661
k2Mem	7	0.009945362533	4.116037422966712e-05	1.0490108054292004	5.463746700000072e-05	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.046867323189264246	0.03380762737244592	0.0027393569261828124
k2Mem	6	0.009983429621	3.418114156842906e-05	1.0477691250646768	1.701822700000015e-05	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.04701767061579827	0.03391608011578145	0.0008516169307652872
k2Mem	2	0.006403331989	0.0005504331220956192	1.34008892243087	0.003596668011000001	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.03299793627778116	0.023802979513762448	0.2192644770837968
k2Mem	4	0.008464328899	0.0002587394460793808	1.2567486729088464	0.001536118949000001	1.0	0.8	0.888888888888889	4.0	1.0	0.0	5.0	0.8	0.041292406693711856	0.025656414810846333	0.08319386842611945
k2Mem	3	0.009995745443	3.148148139176176e-05	1.0729066853570763	4.254557000000145e-06	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.0470601654455231	0.033946733655835164	0.00021277311276682393
k2Mem	8	0.009854673295	5.6185667069857426e-05	1.1136137533422437	0.00014532670500000088	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.04653728523143518	0.03356955530991337	0.007319521345969388
k2Mem	5	0.009981862152	3.4946908474047956e-05	1.0017665921225818	1.8137848000001e-05	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.0470098453044877	0.03391043534687087	0.0009077156003793954
k2Mem	9	0.009012718885	0.0001800702799747617	1.2367222656438888	0.000988176811000001	1.0	0.8	0.888888888888889	4.0	1.0	0.0	5.0	0.8	0.043359879086770164	0.02694100763489102	0.051974513323269016
k2Mem	0	0.009999323101000001	4.590508328738125e-05	2.9678391806834243	4.06139500000049e-06	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.04692774973930599	0.03385121591448755	0.00020307662311818013
k2Mem	1	0.009416006091	0.00012175860323561876	1.162584678405509	0.0005839939090000004	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.044894436384929376	0.03238449036802133	0.030077962803622214
Mash	9	0.9805439999999999	0.21099172477592368	0.7744170094847352	0.970557435442	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.16002036080154303	0.145656809460544	0.9798226383098582
Mash	7	0.9808509999999999	0.213152874974319	0.6686766784779208	0.970851	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.0999841698067784	0.07212333297381962	0.9798153304583637
Mash	6	0.995327	0.21408638381155545	0.6111209394715426	0.9853270000000001	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.1728024759802149	0.12465063757499513	0.9801059754686785
Mash	4	0.9946820000000001	0.21475142217404097	0.8008026711038597	0.9846954354420001	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.21054577274106548	0.19164702134937728	0.9801065764510561
Mash	3	0.993758	0.21227229924706031	0.5509350877141664	0.9837714354420001	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.11644398755713296	0.10599188517934978	0.9800882637468394
Mash	2	0.989011	0.21219870331881396	0.8850118729053484	0.9790244354420001	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.2154685250293215	0.19612790358511495	0.9799936491610204
Mash	1	0.999999	0.21206211717958387	0.7674682054832299	0.9900124354420001	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.14749600984031572	0.13425665392759337	0.9802113026270324
Mash	0	0.990385	0.21257409456982088	0.37864091063787403	0.9803849999999998	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.11685517999331645	0.08429319433927243	0.9800076970366406
Mash	8	0.9884530000000001	0.21373837538209675	0.7072654752278916	0.9784664354420001	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.18168528443703805	0.16537707279544647	0.9799824683204917
Mash	5	0.984974	0.21372061737646145	0.6197431644479011	0.9749740000000001	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.1577221246180655	0.1137724635124771	0.9798989722344504
SourMash	4	0.006999999999999999	0.00045853141015680975	0.9981137668076779	0.003000000000000001	0.25	1.0	0.4	1.0	0.0	3.0	1.0	0.25	0.034732915909487766	0.0	0.17647058823529418
SourMash	1	0.012	0.0004010487642594758	0.9960464552288929	0.002350665053999999	0.25	1.0	0.4	1.0	0.0	3.0	1.0	0.25	0.05307418355032965	0.0	0.10684841154545449
SourMash	3	0.091	0.008047495256011856	0.9895405674866891	0.08135066505400002	0.25	1.0	0.4	1.0	0.0	3.0	1.0	0.25	0.21811751529434112	0.0	0.8054521292475247
SourMash	0	0.247	0.023126042585013284	0.97459510679467	0.23729445112	0.25	1.0	0.4	1.0	0.0	3.0	1.0	0.25	0.3453966347614775	0.0	0.9233247125291828
SourMash	5	0.044000000000000004	0.0032154130438975725	0.9935480046347198	0.034350665054	0.25	1.0	0.4	1.0	0.0	3.0	1.0	0.25	0.13743688838281054	0.0	0.636123426925926
SourMash	6	0.062	0.004832746377230905	0.9935480046347198	0.05235066505399999	0.25	1.0	0.4	1.0	0.0	3.0	1.0	0.25	0.17239849542409683	0.0	0.7270925701944444
SourMash	7	0.024	0.0013787047273634762	0.9981137668076779	0.014350665053999997	0.25	1.0	0.4	1.0	0.0	3.0	1.0	0.25	0.08951283476722059	0.0	0.42207838394117636
SourMash	8	0.018000000000000002	0.0008787047273634765	0.9981137668076779	0.008350665054	0.25	1.0	0.4	1.0	0.0	3.0	1.0	0.25	0.07231290337954752	0.0	0.2982380376428571
SourMash	9	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	4.0	na	0.0	na	na	na
SourMash	2	na	0.0006475421137194762	0.997932688421215	na	0.0	0.0	na	0.0	0.0	4.0	na	0.0	na	na	na
mOTU	8	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	4.0	na	0.0	na	na	na
mOTU	2	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	4.0	na	0.0	na	na	na
mOTU	3	1.0	0.10295685997710137	0.9976524480612128	0.9903506650540002	0.25	1.0	0.4	1.0	0.0	3.0	1.0	0.25	0.0	0.0	0.9805452129247526
mOTU	4	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	4.0	na	0.0	na	na	na
mOTU	5	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	4.0	na	0.0	na	na	na
mOTU	6	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	4.0	na	0.0	na	na	na
mOTU	7	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	4.0	na	0.0	na	na	na
mOTU	1	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	4.0	na	0.0	na	na	na
mOTU	0	1.0	0.10283481429700107	0.969791747827403	0.9902944511199999	0.25	1.0	0.4	1.0	0.0	3.0	1.0	0.25	0.0	0.0	0.9804895555643564
