tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
k2Mem	6	0.00745935775900005	3.418114156842906e-05	1.0477691250646768	0.002861301423999991	0.9495548961424333	0.5039370078740157	0.6584362139917695	320.0	315.0	17.0	635.0	0.49079754601226994	0.06409527755396915	0.009931670582806806	0.1638835439229677
k2Mem	2	0.003772448324000005	0.0005504331220956192	1.34008892243087	0.006728693593000008	0.8991097922848664	0.38846153846153847	0.5425246195165622	303.0	477.0	34.0	780.0	0.37223587223587223	0.036470029938047814	0.005476561085590346	0.48856190527599047
k2Mem	4	0.005309686895000033	0.0002587394460793808	1.2567486729088464	0.005105020361999996	0.8991097922848664	0.4078061911170929	0.5611111111111111	303.0	440.0	34.0	743.0	0.38996138996138996	0.04842212936501536	0.0073248155772805195	0.3334503440433325
k2Mem	3	0.007591025089000052	3.148148139176176e-05	1.0729066853570763	0.00273052978999999	0.9317507418397626	0.48757763975155277	0.6401630988786953	314.0	330.0	23.0	644.0	0.4707646176911544	0.06504466585032977	0.010056848440976731	0.15522289214758012
k2Mem	8	0.006981951683000055	5.6185667069857426e-05	1.1136137533422437	0.003352590783999993	0.9258160237388724	0.46846846846846846	0.6221335992023928	312.0	354.0	25.0	666.0	0.4515195369030391	0.06065075630476033	0.009329034603640268	0.19742081751142745
k2Mem	5	0.0074217385140000515	3.4946908474047956e-05	1.0017665921225818	0.002899368514999992	0.9376854599406528	0.5088566827697263	0.6597077244258873	316.0	305.0	21.0	621.0	0.49221183800623053	0.06376867082092652	0.009915314576178757	0.1664224562225238
k2Mem	9	0.005828071074000041	0.0001800702799747617	1.2367222656438888	0.004538716442999993	0.9228486646884273	0.4271978021978022	0.5840375586854459	311.0	417.0	26.0	728.0	0.4124668435013263	0.052193403484500404	0.007919729782114	0.2867510780098959
k2Mem	0	0.00800636293099989	4.590508328738125e-05	2.9678391806834243	0.004409828647999988	0.9406528189910979	0.26307053941908715	0.4111543450064851	317.0	888.0	20.0	1205.0	0.2587755102040816	0.07307565695016115	0.010300710159340025	0.24490390781101426
k2Mem	1	0.006299431195000041	0.00012175860323561876	1.162584678405509	0.004078104679999997	0.9258160237388724	0.4469914040114613	0.6028985507246376	312.0	386.0	25.0	698.0	0.4315352697095436	0.0556803656625258	0.00850313112446665	0.25019920213542146
Mash	9	0.5291779999999993	0.21099172477592368	0.7744170094847352	0.5276763653489993	0.1632047477744807	0.6962025316455697	0.2644230769230769	55.0	24.0	282.0	79.0	0.1523545706371191	2.2391856054030006	0.5124642016585094	0.9786682048414042
Mash	7	0.5361960000000012	0.213152874974319	0.6686766784779208	0.5327556309670001	0.2551928783382789	0.7413793103448276	0.37969094922737306	86.0	30.0	251.0	116.0	0.23433242506811988	2.317501164668794	0.4875264950278375	0.9753927728653732
Mash	6	0.5109409999999995	0.21408638381155545	0.6111209394715426	0.5067661601089996	0.32344213649851633	0.7676056338028169	0.4551148225469729	109.0	33.0	228.0	142.0	0.2945945945945946	2.317500738740535	0.4676314794290382	0.9727899322763475
Mash	4	0.5797760000000003	0.21475142217404097	0.8008026711038597	0.577679623095	0.142433234421365	0.75	0.23940149625935161	48.0	16.0	289.0	64.0	0.1359773371104816	2.480170599178123	0.5963549706654812	0.9794898793711163
Mash	3	0.4993330000000002	0.21227229924706031	0.5509350877141664	0.4950287320089998	0.37091988130563797	0.8012820512820513	0.5070993914807302	125.0	31.0	212.0	156.0	0.33967391304347827	2.2830113120488873	0.4520943386843927	0.9719156858282734
Mash	2	0.5274720000000002	0.21219870331881396	0.8850118729053484	0.5273560073449999	0.0712166172106825	0.6	0.1273209549071618	24.0	16.0	313.0	40.0	0.0679886685552408	2.1991993892292454	0.5961700339046427	0.9811785680853723
Mash	1	0.4891179999999992	0.21206211717958387	0.7674682054832299	0.4871765785289993	0.14540059347181009	0.6363636363636364	0.23671497584541062	49.0	28.0	288.0	77.0	0.13424657534246576	2.169493207824531	0.4994453013272213	0.9760749532775336
Mash	0	0.466658000000002	0.21257409456982088	0.37864091063787403	0.4606672735170008	0.5133531157270029	0.7828054298642534	0.6200716845878136	173.0	48.0	164.0	221.0	0.44935064935064933	2.2456806923733397	0.41600833775201734	0.9664524114020968
Mash	8	0.4988099999999987	0.21373837538209675	0.7072654752278916	0.4958824170309994	0.19584569732937684	0.7021276595744681	0.30626450116009285	66.0	28.0	271.0	94.0	0.18082191780821918	2.105633917655956	0.46345967377531705	0.9745925139678359
Mash	5	0.4740809999999984	0.21372061737646145	0.6197431644479011	0.4702527945249992	0.2522255192878338	0.6854838709677419	0.368763557483731	85.0	39.0	252.0	124.0	0.22606382978723405	2.1546836545834243	0.4470036916428492	0.9714341081884466
SourMash	4	na	0.00045853141015680975	0.9981137668076779	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
SourMash	1	na	0.0004010487642594758	0.9960464552288929	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
SourMash	3	0.016	0.008047495256011856	0.9895405674866891	0.023950199291000014	0.005934718100890208	1.0	0.011799410029498525	2.0	0.0	335.0	2.0	0.005934718100890208	0.0767476767184054	0.11072349260139283	0.9211615112277372
SourMash	0	0.073	0.023126042585013284	0.97459510679467	0.07331425042099993	0.020771513353115726	1.0	0.040697674418604654	7.0	0.0	330.0	7.0	0.020771513353115726	0.32162022714660027	0.16528010160322057	0.8833042219078324
SourMash	5	0.006	0.0032154130438975725	0.9935480046347198	0.015185812171000002	0.002967359050445104	1.0	0.005917159763313609	1.0	0.0	336.0	1.0	0.002967359050445104	0.030695974858524495	0.0	0.9491132607468197
SourMash	6	0.006	0.004832746377230905	0.9935480046347198	0.015185812171000002	0.002967359050445104	1.0	0.005917159763313609	1.0	0.0	336.0	1.0	0.002967359050445104	0.030695974858524495	0.0	0.9491132607468197
SourMash	7	na	0.0013787047273634762	0.9981137668076779	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
SourMash	8	na	0.0008787047273634765	0.9981137668076779	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
SourMash	9	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
SourMash	2	na	0.0006475421137194762	0.997932688421215	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
mOTU	8	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
mOTU	2	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
mOTU	3	1.0	0.10295685997710137	0.9976524480612128	1.003544717631	0.002967359050445104	1.0	0.005917159763313609	1.0	0.0	336.0	1.0	0.002967359050445104	0.0	0.0	0.9936086313188055
mOTU	4	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
mOTU	5	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
mOTU	6	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
mOTU	7	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
mOTU	1	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
mOTU	0	1.0	0.10283481429700107	0.969791747827403	1.000444891951001	0.032640949554896145	0.9166666666666666	0.06303724928366762	11.0	1.0	326.0	12.0	0.03254437869822485	2.106146723475465	0.8475757926983498	0.9905394969782457
mOTU	9	na	0.000921864743490143	0.9986419121015281	na	0.0	0.0	na	0.0	0.0	337.0	na	0.0	na	na	na
Weight+GCN	9	0.00528729452100002	0.00030469313873176195	0.7493185308999104	0.004898114552000008	0.9169139465875371	0.5364583333333334	0.6768893756845565	309.0	267.0	28.0	576.0	0.5115894039735099	0.04719337992185649	0.007424886808271837	0.32040427726383597
Weight+GCN	8	0.006594115258000035	8.617561192385731e-05	0.5431898897957534	0.003531730030999999	0.9258160237388724	0.611764705882353	0.7367178276269185	312.0	198.0	25.0	510.0	0.5831775700934579	0.05689567406956837	0.009126070862617488	0.2128302700266101
Weight+GCN	7	0.0068561063940000165	5.639423645742868e-05	0.37918999757970323	0.003237045988999999	0.9228486646884273	0.6941964285714286	0.7923566878980891	311.0	137.0	26.0	448.0	0.6561181434599156	0.05867727248021284	0.009611672377149586	0.19203995949766192
Weight+GCN	6	0.0070565184230000225	4.1499949846619134e-05	0.30053299561203634	0.0030133458659999945	0.9406528189910979	0.7494089834515366	0.8342105263157893	317.0	106.0	20.0	423.0	0.7155756207674944	0.06015906126747048	0.009947967395808287	0.17666828548745903
Weight+GCN	5	0.007022929812000015	4.253195187219052e-05	0.30430653984452855	0.003046486628999997	0.9347181008902077	0.7394366197183099	0.8256880733944956	315.0	111.0	22.0	426.0	0.703125	0.05983380740327283	0.009882633879244537	0.1789637073537952
Weight+GCN	4	0.00467150338800002	0.0004217830751375717	0.7402915577653992	0.005537193779000015	0.8961424332344213	0.515358361774744	0.6543878656554712	302.0	284.0	35.0	586.0	0.4863123993558776	0.04245946479641635	0.00666206407308401	0.37741147808385817
Weight+GCN	3	0.0071541493030000194	3.5724117039142984e-05	0.24054539085873328	0.002895561825999997	0.9287833827893175	0.7766749379652605	0.845945945945946	313.0	90.0	24.0	403.0	0.7330210772833724	0.060746207748321866	0.010126162715847997	0.1687965853055976
Weight+GCN	2	0.002881678511999999	0.0007893941893267627	0.6689402064136016	0.007311791825000025	0.8753709198813057	0.5267857142857143	0.6577480490523969	295.0	265.0	42.0	560.0	0.4900332225913621	0.027773257438961044	0.004388990975759028	0.5676117300052375
Weight+GCN	0	0.006994229542999907	4.5735205976001183e-05	2.1664688482246826	0.004024165389999997	0.9406528189910979	0.30480769230769234	0.46042120551924476	317.0	723.0	20.0	1040.0	0.2990566037735849	0.061861048410217986	0.008904744809864045	0.2367959888447655
Weight+GCN	1	0.005844193619000038	0.00020830264501652373	0.6869866077507853	0.004338528366000003	0.9169139465875371	0.544973544973545	0.6836283185840708	309.0	258.0	28.0	567.0	0.519327731092437	0.0514196267309787	0.008109891611465463	0.2738244981474576
